"","Model","InOutSample","Location","Denomination","fh","MAPE"
"1213","MLP","Out Sample","Jakarta","K1000",12,12061.9017857375
"1214","MLP","Out Sample","Jakarta","K1000",13,13810.6309272935
"1215","MLP","Out Sample","Jakarta","K1000",14,12892.2099292945
"1216","MLP","Out Sample","Jakarta","K1000",15,7985.12726448112
"1217","MLP","Out Sample","Jakarta","K1000",16,7577.00556698321
"1218","MLP","Out Sample","Jakarta","K1000",17,11194.7303588254
"1219","MLP","Out Sample","Jakarta","K1000",18,9623.04797410235
"1220","MLP","Out Sample","Jakarta","K1000",19,55002.7269702894
"1221","MLP","Out Sample","Jakarta","K1000",20,132780.774234745
"1222","MLP","Out Sample","Jakarta","K1000",21,103355.322095792
"1223","MLP","Out Sample","Jakarta","K1000",22,88644.6100483179
"1224","MLP","Out Sample","Jakarta","K1000",23,56314.892578305
"1225","MLP","Out Sample","Jakarta","K1000",24,46119.4070736005
"1226","MLP","In Sample","Surabaya","K100000",0,6.9863742899777
"1227","MLP","Out Sample","Surabaya","K100000",1,15.4838993934018
"1228","MLP","Out Sample","Surabaya","K100000",2,80.630343227967
"1229","MLP","Out Sample","Surabaya","K100000",3,65.9549264176267
"1230","MLP","Out Sample","Surabaya","K100000",4,61.985667153503
"1231","MLP","Out Sample","Surabaya","K100000",5,54.6644769730195
"1232","MLP","Out Sample","Surabaya","K100000",6,45.7239299049856
"1233","MLP","Out Sample","Surabaya","K100000",7,101.214901844476
"1234","MLP","Out Sample","Surabaya","K100000",8,30.2727457719265
"1235","MLP","Out Sample","Surabaya","K100000",9,87.865175695502
"1236","MLP","Out Sample","Surabaya","K100000",10,40.0265464163203
"1237","MLP","Out Sample","Surabaya","K100000",11,48.2875562350681
"1238","MLP","Out Sample","Surabaya","K100000",12,76.7412504577593
"1239","MLP","Out Sample","Surabaya","K100000",13,46.1212682583636
"1240","MLP","Out Sample","Surabaya","K100000",14,64.1251465035752
"1241","MLP","Out Sample","Surabaya","K100000",15,53.8374379774393
"1242","MLP","Out Sample","Surabaya","K100000",16,69.8463303167343
"1243","MLP","Out Sample","Surabaya","K100000",17,67.1297339486188
"1244","MLP","Out Sample","Surabaya","K100000",18,72.1138974351078
"1245","MLP","Out Sample","Surabaya","K100000",19,81.4589102499338
"1246","MLP","Out Sample","Surabaya","K100000",20,93.3787808026006
"1247","MLP","Out Sample","Surabaya","K100000",21,99.747587298122
"1248","MLP","Out Sample","Surabaya","K100000",22,106.49865182289
"1249","MLP","Out Sample","Surabaya","K100000",23,93.5442801902168
"1250","MLP","Out Sample","Surabaya","K100000",24,82.7902215912915
"1251","MLP","In Sample","Surabaya","K50000",0,8.00851725707868
"1252","MLP","Out Sample","Surabaya","K50000",1,311.47780110003
"1253","MLP","Out Sample","Surabaya","K50000",2,192.375832118448
"1254","MLP","Out Sample","Surabaya","K50000",3,187.86492363877
"1255","MLP","Out Sample","Surabaya","K50000",4,163.164231077184
"1256","MLP","Out Sample","Surabaya","K50000",5,138.931150504443
"1257","MLP","Out Sample","Surabaya","K50000",6,118.957439879118
"1258","MLP","Out Sample","Surabaya","K50000",7,121.114192922975
"1259","MLP","Out Sample","Surabaya","K50000",8,87.4899625538144
"1260","MLP","Out Sample","Surabaya","K50000",9,111.043186142493
"1261","MLP","Out Sample","Surabaya","K50000",10,86.8661412647294
"1262","MLP","Out Sample","Surabaya","K50000",11,118.233537248628
"1263","MLP","Out Sample","Surabaya","K50000",12,121.870063902047
"1264","MLP","Out Sample","Surabaya","K50000",13,111.825440030143
"1265","MLP","Out Sample","Surabaya","K50000",14,95.7625301858639
"1266","MLP","Out Sample","Surabaya","K50000",15,105.33908374014
"1267","MLP","Out Sample","Surabaya","K50000",16,128.345772643755
"1268","MLP","Out Sample","Surabaya","K50000",17,88.0731539399967
"1269","MLP","Out Sample","Surabaya","K50000",18,86.9638279592558
"1270","MLP","Out Sample","Surabaya","K50000",19,70.9956380543976
"1271","MLP","Out Sample","Surabaya","K50000",20,96.7242267746511
"1272","MLP","Out Sample","Surabaya","K50000",21,96.0973907804772
"1273","MLP","Out Sample","Surabaya","K50000",22,94.625325244046
"1274","MLP","Out Sample","Surabaya","K50000",23,90.3620717483761
"1275","MLP","Out Sample","Surabaya","K50000",24,131.555537889914
"1276","MLP","In Sample","Surabaya","K20000",0,16.259780139313
"1277","MLP","Out Sample","Surabaya","K20000",1,1100.14403993265
"1278","MLP","Out Sample","Surabaya","K20000",2,626.117100584659
"1279","MLP","Out Sample","Surabaya","K20000",3,492.785934248431
"1280","MLP","Out Sample","Surabaya","K20000",4,573.913389802738
"1281","MLP","Out Sample","Surabaya","K20000",5,536.857846903516
"1282","MLP","Out Sample","Surabaya","K20000",6,481.730712287687
"1283","MLP","Out Sample","Surabaya","K20000",7,425.721203376932
"1284","MLP","Out Sample","Surabaya","K20000",8,352.084129267086
"1285","MLP","Out Sample","Surabaya","K20000",9,209.494625689791
"1286","MLP","Out Sample","Surabaya","K20000",10,195.165263431466
"1287","MLP","Out Sample","Surabaya","K20000",11,502.104360749535
"1288","MLP","Out Sample","Surabaya","K20000",12,891.851844493667
"1289","MLP","Out Sample","Surabaya","K20000",13,234.382448823
"1290","MLP","Out Sample","Surabaya","K20000",14,2032.31960220031
"1291","MLP","Out Sample","Surabaya","K20000",15,1723.87580911427
"1292","MLP","Out Sample","Surabaya","K20000",16,546.907887165808
"1293","MLP","Out Sample","Surabaya","K20000",17,1569.25918589994
"1294","MLP","Out Sample","Surabaya","K20000",18,1253.88087393643
"1295","MLP","Out Sample","Surabaya","K20000",19,429.036120005604
"1296","MLP","Out Sample","Surabaya","K20000",20,1275.88397014124
"1297","MLP","Out Sample","Surabaya","K20000",21,819.48876283723
"1298","MLP","Out Sample","Surabaya","K20000",22,634.154291942289
"1299","MLP","Out Sample","Surabaya","K20000",23,1598.11300572782
"1300","MLP","Out Sample","Surabaya","K20000",24,1213.54672422339
"1301","MLP","In Sample","Surabaya","K10000",0,8.41239203856893
"1302","MLP","Out Sample","Surabaya","K10000",1,602.05502277513
"1303","MLP","Out Sample","Surabaya","K10000",2,322.002281491374
"1304","MLP","Out Sample","Surabaya","K10000",3,288.828702088465
"1305","MLP","Out Sample","Surabaya","K10000",4,600.535388864398
"1306","MLP","Out Sample","Surabaya","K10000",5,622.935459931266
"1307","MLP","Out Sample","Surabaya","K10000",6,552.743921908847
"1308","MLP","Out Sample","Surabaya","K10000",7,576.483427679111
"1309","MLP","Out Sample","Surabaya","K10000",8,550.025089511175
"1310","MLP","Out Sample","Surabaya","K10000",9,520.64895498996
"1311","MLP","Out Sample","Surabaya","K10000",10,260.571852821387
"1312","MLP","Out Sample","Surabaya","K10000",11,1329.80671747507
"1313","MLP","Out Sample","Surabaya","K10000",12,3281.58818224511
"1314","MLP","Out Sample","Surabaya","K10000",13,2431.83732644841
"1315","MLP","Out Sample","Surabaya","K10000",14,6256.17044086022
"1316","MLP","Out Sample","Surabaya","K10000",15,930.216636327492
"1317","MLP","Out Sample","Surabaya","K10000",16,1091.24391106947
"1318","MLP","Out Sample","Surabaya","K10000",17,3442.74962160515
"1319","MLP","Out Sample","Surabaya","K10000",18,2656.32650701958
"1320","MLP","Out Sample","Surabaya","K10000",19,8739.56117943153
"1321","MLP","Out Sample","Surabaya","K10000",20,11762.2541236004
"1322","MLP","Out Sample","Surabaya","K10000",21,2936.57856228018
"1323","MLP","Out Sample","Surabaya","K10000",22,2775.86663970342
"1324","MLP","Out Sample","Surabaya","K10000",23,3417.72300705191
"1325","MLP","Out Sample","Surabaya","K10000",24,5287.390442792
"1326","MLP","In Sample","Surabaya","K5000",0,27.7469889781963
"1327","MLP","Out Sample","Surabaya","K5000",1,830.65864043536
"1328","MLP","Out Sample","Surabaya","K5000",2,627.844742460265
"1329","MLP","Out Sample","Surabaya","K5000",3,1295.946387342
"1330","MLP","Out Sample","Surabaya","K5000",4,2764.55150604313
"1331","MLP","Out Sample","Surabaya","K5000",5,2719.80561774606
"1332","MLP","Out Sample","Surabaya","K5000",6,2686.46001447067
"1333","MLP","Out Sample","Surabaya","K5000",7,2528.56936245391
"1334","MLP","Out Sample","Surabaya","K5000",8,2326.04683793729
"1335","MLP","Out Sample","Surabaya","K5000",9,2095.24609779189
"1336","MLP","Out Sample","Surabaya","K5000",10,1898.03857525456
"1337","MLP","Out Sample","Surabaya","K5000",11,5955.41780948262
"1338","MLP","Out Sample","Surabaya","K5000",12,10040.0114142192
"1339","MLP","Out Sample","Surabaya","K5000",13,11836.9490461487
"1340","MLP","Out Sample","Surabaya","K5000",14,11287.7338747434
"1341","MLP","Out Sample","Surabaya","K5000",15,12043.8366812792
"1342","MLP","Out Sample","Surabaya","K5000",16,11600.9783168625
"1343","MLP","Out Sample","Surabaya","K5000",17,11299.1843739831
"1344","MLP","Out Sample","Surabaya","K5000",18,10751.7399070623
"1345","MLP","Out Sample","Surabaya","K5000",19,10214.2064543821
"1346","MLP","Out Sample","Surabaya","K5000",20,9767.50101783762
"1347","MLP","Out Sample","Surabaya","K5000",21,9310.82291646857
"1348","MLP","Out Sample","Surabaya","K5000",22,8984.10688400598
"1349","MLP","Out Sample","Surabaya","K5000",23,13361.082922336
"1350","MLP","Out Sample","Surabaya","K5000",24,14758.3407202248
"1351","MLP","In Sample","Surabaya","K2000",0,255.420527295435
"1352","MLP","Out Sample","Surabaya","K2000",1,585.89228106324
"1353","MLP","Out Sample","Surabaya","K2000",2,1060.53060386876
"1354","MLP","Out Sample","Surabaya","K2000",3,936.710490702082
"1355","MLP","Out Sample","Surabaya","K2000",4,837.238517013478
"1356","MLP","Out Sample","Surabaya","K2000",5,770.98352344051
"1357","MLP","Out Sample","Surabaya","K2000",6,648.576603125257
"1358","MLP","Out Sample","Surabaya","K2000",7,561.357904272167
"1359","MLP","Out Sample","Surabaya","K2000",8,493.058962797384
"1360","MLP","Out Sample","Surabaya","K2000",9,443.484518483124
"1361","MLP","Out Sample","Surabaya","K2000",10,403.558431963024
"1362","MLP","Out Sample","Surabaya","K2000",11,372.567349627534
"1363","MLP","Out Sample","Surabaya","K2000",12,341.890237216487
"1364","MLP","Out Sample","Surabaya","K2000",13,361.404375587003
"1365","MLP","Out Sample","Surabaya","K2000",14,391.938933759149
"1366","MLP","Out Sample","Surabaya","K2000",15,395.879922775117
"1367","MLP","Out Sample","Surabaya","K2000",16,395.360247335992
"1368","MLP","Out Sample","Surabaya","K2000",17,388.269313474671
"1369","MLP","Out Sample","Surabaya","K2000",18,370.077843481439
"1370","MLP","Out Sample","Surabaya","K2000",19,350.785767024012
"1371","MLP","Out Sample","Surabaya","K2000",20,334.854740633889
"1372","MLP","Out Sample","Surabaya","K2000",21,320.170009901613
"1373","MLP","Out Sample","Surabaya","K2000",22,308.87871784798
"1374","MLP","Out Sample","Surabaya","K2000",23,298.511951849139
"1375","MLP","Out Sample","Surabaya","K2000",24,288.648606425293
"1376","MLP","In Sample","Surabaya","K1000",0,66.9445178557567
"1377","MLP","Out Sample","Surabaya","K1000",1,10889.7707129007
"1378","MLP","Out Sample","Surabaya","K1000",2,7195.98002801075
"1379","MLP","Out Sample","Surabaya","K1000",3,6260.57802619852
"1380","MLP","Out Sample","Surabaya","K1000",4,5076.9799954188
"1381","MLP","Out Sample","Surabaya","K1000",5,4220.75036627727
"1382","MLP","Out Sample","Surabaya","K1000",6,3880.14937871468
"1383","MLP","Out Sample","Surabaya","K1000",7,3745.30022734843
"1384","MLP","Out Sample","Surabaya","K1000",8,4976.61397035721
"1385","MLP","Out Sample","Surabaya","K1000",9,4684.75000689408
"1386","MLP","Out Sample","Surabaya","K1000",10,3270.69706495264
"1387","MLP","Out Sample","Surabaya","K1000",11,7621.45887962524
"1388","MLP","Out Sample","Surabaya","K1000",12,6896.18827567391
"1389","MLP","Out Sample","Surabaya","K1000",13,4326.40469565603
"1390","MLP","Out Sample","Surabaya","K1000",14,4604.68201823545
"1391","MLP","Out Sample","Surabaya","K1000",15,6853.94174462713
"1392","MLP","Out Sample","Surabaya","K1000",16,3166.16496662933
"1393","MLP","Out Sample","Surabaya","K1000",17,8254.15249756758
"1394","MLP","Out Sample","Surabaya","K1000",18,12165.2344098503
"1395","MLP","Out Sample","Surabaya","K1000",19,15984.5056590944
"1396","MLP","Out Sample","Surabaya","K1000",20,12812.989005964
"1397","MLP","Out Sample","Surabaya","K1000",21,11024.5842267334
"1398","MLP","Out Sample","Surabaya","K1000",22,7536.97973032141
"1399","MLP","Out Sample","Surabaya","K1000",23,15649.0723868259
"1400","MLP","Out Sample","Surabaya","K1000",24,10731.0916655643
"1401","MLP","In Sample","Bandung","K100000",0,171.867281860279
"1402","MLP","Out Sample","Bandung","K100000",1,14.8534438431194
"1403","MLP","Out Sample","Bandung","K100000",2,80.7622224586767
"1404","MLP","Out Sample","Bandung","K100000",3,70.9041681679448
"1405","MLP","Out Sample","Bandung","K100000",4,87.8335526548743
"1406","MLP","Out Sample","Bandung","K100000",5,73.487383971294
"1407","MLP","Out Sample","Bandung","K100000",6,89.8538190360853
"1408","MLP","Out Sample","Bandung","K100000",7,59.5405558218289
"1409","MLP","Out Sample","Bandung","K100000",8,45.9086460082442
"1410","MLP","Out Sample","Bandung","K100000",9,79.6273481754466
"1411","MLP","Out Sample","Bandung","K100000",10,108.701566596799
"1412","MLP","Out Sample","Bandung","K100000",11,125.591431735074
"1413","MLP","Out Sample","Bandung","K100000",12,86.8905550791676
"1414","MLP","Out Sample","Bandung","K100000",13,111.415473510091
"1415","MLP","Out Sample","Bandung","K100000",14,108.379991161948
"1416","MLP","Out Sample","Bandung","K100000",15,88.9701357476912
"1417","MLP","Out Sample","Bandung","K100000",16,84.5345417710478
"1418","MLP","Out Sample","Bandung","K100000",17,83.2437770144736
"1419","MLP","Out Sample","Bandung","K100000",18,135.656833956429
"1420","MLP","Out Sample","Bandung","K100000",19,97.1417161924557
"1421","MLP","Out Sample","Bandung","K100000",20,90.5807581928097
"1422","MLP","Out Sample","Bandung","K100000",21,109.04031012605
"1423","MLP","Out Sample","Bandung","K100000",22,116.285775153279
"1424","MLP","Out Sample","Bandung","K100000",23,115.564552108209
"1425","MLP","Out Sample","Bandung","K100000",24,91.2444006482077
"1426","MLP","In Sample","Bandung","K50000",0,99.4593871966724
"1427","MLP","Out Sample","Bandung","K50000",1,220.218504562428
"1428","MLP","Out Sample","Bandung","K50000",2,147.484573211901
"1429","MLP","Out Sample","Bandung","K50000",3,101.839708866965
"1430","MLP","Out Sample","Bandung","K50000",4,111.673166767988
"1431","MLP","Out Sample","Bandung","K50000",5,97.8495072283669
"1432","MLP","Out Sample","Bandung","K50000",6,87.6866478586437
"1433","MLP","Out Sample","Bandung","K50000",7,104.509472638664
"1434","MLP","Out Sample","Bandung","K50000",8,90.3925482861606
"1435","MLP","Out Sample","Bandung","K50000",9,73.8011981484441
"1436","MLP","Out Sample","Bandung","K50000",10,95.5837109222002
"1437","MLP","Out Sample","Bandung","K50000",11,167.054671575951
"1438","MLP","Out Sample","Bandung","K50000",12,176.521101378479
"1439","MLP","Out Sample","Bandung","K50000",13,138.612979284532
"1440","MLP","Out Sample","Bandung","K50000",14,164.299764227636
"1441","MLP","Out Sample","Bandung","K50000",15,379.220260007075
"1442","MLP","Out Sample","Bandung","K50000",16,187.104495447232
"1443","MLP","Out Sample","Bandung","K50000",17,284.302887625057
"1444","MLP","Out Sample","Bandung","K50000",18,219.355488633408
"1445","MLP","Out Sample","Bandung","K50000",19,167.45639278251
"1446","MLP","Out Sample","Bandung","K50000",20,174.641460831352
"1447","MLP","Out Sample","Bandung","K50000",21,155.363116345365
"1448","MLP","Out Sample","Bandung","K50000",22,170.009688455734
"1449","MLP","Out Sample","Bandung","K50000",23,171.372539306128
"1450","MLP","Out Sample","Bandung","K50000",24,185.813977938533
"1451","MLP","In Sample","Bandung","K20000",0,18.4075085496039
"1452","MLP","Out Sample","Bandung","K20000",1,299.656582416238
"1453","MLP","Out Sample","Bandung","K20000",2,158.905783433423
"1454","MLP","Out Sample","Bandung","K20000",3,117.251718985285
"1455","MLP","Out Sample","Bandung","K20000",4,94.0018787530998
"1456","MLP","Out Sample","Bandung","K20000",5,85.6362833650985
"1457","MLP","Out Sample","Bandung","K20000",6,76.3814097301911
"1458","MLP","Out Sample","Bandung","K20000",7,66.5895152563942
"1459","MLP","Out Sample","Bandung","K20000",8,63.6738383163163
"1460","MLP","Out Sample","Bandung","K20000",9,71.0489928829898
"1461","MLP","Out Sample","Bandung","K20000",10,68.4205895648201
"1462","MLP","Out Sample","Bandung","K20000",11,202.917141554671
"1463","MLP","Out Sample","Bandung","K20000",12,236.716242829105
"1464","MLP","Out Sample","Bandung","K20000",13,253.590901945965
"1465","MLP","Out Sample","Bandung","K20000",14,247.206082056299
"1466","MLP","Out Sample","Bandung","K20000",15,254.986763442826
"1467","MLP","Out Sample","Bandung","K20000",16,260.985624528451
"1468","MLP","Out Sample","Bandung","K20000",17,279.847371038603
"1469","MLP","Out Sample","Bandung","K20000",18,297.007250497965
"1470","MLP","Out Sample","Bandung","K20000",19,313.369481674683
"1471","MLP","Out Sample","Bandung","K20000",20,327.899384621772
"1472","MLP","Out Sample","Bandung","K20000",21,324.551850528786
"1473","MLP","Out Sample","Bandung","K20000",22,374.431334901941
"1474","MLP","Out Sample","Bandung","K20000",23,418.629992729885
"1475","MLP","Out Sample","Bandung","K20000",24,449.535473638029
"1476","MLP","In Sample","Bandung","K10000",0,34.7993286968817
"1477","MLP","Out Sample","Bandung","K10000",1,162.381637402225
"1478","MLP","Out Sample","Bandung","K10000",2,84.2800926012515
"1479","MLP","Out Sample","Bandung","K10000",3,161.06042859633
"1480","MLP","Out Sample","Bandung","K10000",4,234.91359558187
"1481","MLP","Out Sample","Bandung","K10000",5,326.020420545283
"1482","MLP","Out Sample","Bandung","K10000",6,315.245077889592
"1483","MLP","Out Sample","Bandung","K10000",7,314.574890610555
"1484","MLP","Out Sample","Bandung","K10000",8,316.90075352618
"1485","MLP","Out Sample","Bandung","K10000",9,294.728280367268
"1486","MLP","Out Sample","Bandung","K10000",10,276.932474789503
"1487","MLP","Out Sample","Bandung","K10000",11,979.212545421902
"1488","MLP","Out Sample","Bandung","K10000",12,1209.46443115582
"1489","MLP","Out Sample","Bandung","K10000",13,1257.9742910939
"1490","MLP","Out Sample","Bandung","K10000",14,1224.12062157175
"1491","MLP","Out Sample","Bandung","K10000",15,1258.50501250124
"1492","MLP","Out Sample","Bandung","K10000",16,1233.61138520316
"1493","MLP","Out Sample","Bandung","K10000",17,1344.4913069385
"1494","MLP","Out Sample","Bandung","K10000",18,1358.83714195364
"1495","MLP","Out Sample","Bandung","K10000",19,1401.59185362008
"1496","MLP","Out Sample","Bandung","K10000",20,1411.70049307863
"1497","MLP","Out Sample","Bandung","K10000",21,1347.79055196055
"1498","MLP","Out Sample","Bandung","K10000",22,1585.09805631828
"1499","MLP","Out Sample","Bandung","K10000",23,1906.40097063235
"1500","MLP","Out Sample","Bandung","K10000",24,1978.27255750898
"1501","MLP","In Sample","Bandung","K5000",0,26.7395790719717
"1502","MLP","Out Sample","Bandung","K5000",1,5.33978927467024
"1503","MLP","Out Sample","Bandung","K5000",2,103.993218704121
"1504","MLP","Out Sample","Bandung","K5000",3,113.811086822606
"1505","MLP","Out Sample","Bandung","K5000",4,166.097189301902
"1506","MLP","Out Sample","Bandung","K5000",5,180.29457895669
"1507","MLP","Out Sample","Bandung","K5000",6,151.265490279966
"1508","MLP","Out Sample","Bandung","K5000",7,137.241274563522
"1509","MLP","Out Sample","Bandung","K5000",8,124.443408228244
"1510","MLP","Out Sample","Bandung","K5000",9,113.547232583714
"1511","MLP","Out Sample","Bandung","K5000",10,102.613209905488
"1512","MLP","Out Sample","Bandung","K5000",11,266.932984067197
"1513","MLP","Out Sample","Bandung","K5000",12,319.334682310842
"1514","MLP","Out Sample","Bandung","K5000",13,357.367948749504
"1515","MLP","Out Sample","Bandung","K5000",14,339.109489259967
"1516","MLP","Out Sample","Bandung","K5000",15,356.639059422379
"1517","MLP","Out Sample","Bandung","K5000",16,339.745192454946
"1518","MLP","Out Sample","Bandung","K5000",17,333.338923413313
"1519","MLP","Out Sample","Bandung","K5000",18,332.410029516602
"1520","MLP","Out Sample","Bandung","K5000",19,321.967908335698
"1521","MLP","Out Sample","Bandung","K5000",20,316.072293163591
"1522","MLP","Out Sample","Bandung","K5000",21,302.069182490368
"1523","MLP","Out Sample","Bandung","K5000",22,307.597552210793
"1524","MLP","Out Sample","Bandung","K5000",23,358.525884491473
"1525","MLP","Out Sample","Bandung","K5000",24,431.716256786736
"1526","MLP","In Sample","Bandung","K2000",0,213.888448578703
"1527","MLP","Out Sample","Bandung","K2000",1,3995.31119490663
"1528","MLP","Out Sample","Bandung","K2000",2,3932.36340169089
"1529","MLP","Out Sample","Bandung","K2000",3,2922.44599417196
"1530","MLP","Out Sample","Bandung","K2000",4,2433.02654022222
"1531","MLP","Out Sample","Bandung","K2000",5,2067.09782200154
"1532","MLP","Out Sample","Bandung","K2000",6,1772.8048758418
"1533","MLP","Out Sample","Bandung","K2000",7,1559.50161022649
"1534","MLP","Out Sample","Bandung","K2000",8,1415.26124957735
"1535","MLP","Out Sample","Bandung","K2000",9,1289.85344309918
"1536","MLP","Out Sample","Bandung","K2000",10,1201.07176232714
"1537","MLP","Out Sample","Bandung","K2000",11,1101.76308430087
"1538","MLP","Out Sample","Bandung","K2000",12,1014.85179334027
"1539","MLP","Out Sample","Bandung","K2000",13,1755.29255300562
"1540","MLP","Out Sample","Bandung","K2000",14,2276.1193790615
"1541","MLP","Out Sample","Bandung","K2000",15,2468.42347658258
"1542","MLP","Out Sample","Bandung","K2000",16,2485.93951801272
"1543","MLP","Out Sample","Bandung","K2000",17,2446.13693697512
"1544","MLP","Out Sample","Bandung","K2000",18,2342.83092723228
"1545","MLP","Out Sample","Bandung","K2000",19,2285.99991962533
"1546","MLP","Out Sample","Bandung","K2000",20,2202.62297441285
"1547","MLP","Out Sample","Bandung","K2000",21,2142.45151942047
"1548","MLP","Out Sample","Bandung","K2000",22,2078.81098153326
"1549","MLP","Out Sample","Bandung","K2000",23,1989.4661567662
"1550","MLP","Out Sample","Bandung","K2000",24,2037.60990075024
"1551","MLP","In Sample","Bandung","K1000",0,45.9493474408261
"1552","MLP","Out Sample","Bandung","K1000",1,1718.57663794236
"1553","MLP","Out Sample","Bandung","K1000",2,1303.01623945405
"1554","MLP","Out Sample","Bandung","K1000",3,910.748227612007
"1555","MLP","Out Sample","Bandung","K1000",4,695.081492337421
"1556","MLP","Out Sample","Bandung","K1000",5,586.06227910997
"1557","MLP","Out Sample","Bandung","K1000",6,589.745890271823
"1558","MLP","Out Sample","Bandung","K1000",7,601.24238104024
"1559","MLP","Out Sample","Bandung","K1000",8,546.960982077678
"1560","MLP","Out Sample","Bandung","K1000",9,504.836649106853
"1561","MLP","Out Sample","Bandung","K1000",10,475.060262075702
"1562","MLP","Out Sample","Bandung","K1000",11,476.038846569395
"1563","MLP","Out Sample","Bandung","K1000",12,457.657028597094
"1564","MLP","Out Sample","Bandung","K1000",13,432.559986891661
"1565","MLP","Out Sample","Bandung","K1000",14,414.363733387192
"1566","MLP","Out Sample","Bandung","K1000",15,403.781336529328
"1567","MLP","Out Sample","Bandung","K1000",16,577.381044382121
"1568","MLP","Out Sample","Bandung","K1000",17,1683.49658914304
"1569","MLP","Out Sample","Bandung","K1000",18,3308.38698757822
"1570","MLP","Out Sample","Bandung","K1000",19,4760.77895893842
"1571","MLP","Out Sample","Bandung","K1000",20,8058.94232077258
"1572","MLP","Out Sample","Bandung","K1000",21,8324.43990318411
"1573","MLP","Out Sample","Bandung","K1000",22,9844.98565375228
"1574","MLP","Out Sample","Bandung","K1000",23,12267.044582253
"1575","MLP","Out Sample","Bandung","K1000",24,11874.1260817288
"1576","MLPX","In Sample","Jakarta","K100000",0,2.92868217185272
"1577","MLPX","Out Sample","Jakarta","K100000",1,40.5644581438329
"1578","MLPX","Out Sample","Jakarta","K100000",2,39.3271499082998
"1579","MLPX","Out Sample","Jakarta","K100000",3,30.0093912557455
"1580","MLPX","Out Sample","Jakarta","K100000",4,46.8651081449961
"1581","MLPX","Out Sample","Jakarta","K100000",5,47.9056036543245
"1582","MLPX","Out Sample","Jakarta","K100000",6,30.842857317684
"1583","MLPX","Out Sample","Jakarta","K100000",7,54.6195209527663
"1584","MLPX","Out Sample","Jakarta","K100000",8,39.8337568692544
"1585","MLPX","Out Sample","Jakarta","K100000",9,26.3185626237194
"1586","MLPX","Out Sample","Jakarta","K100000",10,55.5219479357699
"1587","MLPX","Out Sample","Jakarta","K100000",11,54.7974087139893
"1588","MLPX","Out Sample","Jakarta","K100000",12,56.6538629935374
"1589","MLPX","Out Sample","Jakarta","K100000",13,73.1685924236845
"1590","MLPX","Out Sample","Jakarta","K100000",14,78.8823227517762
"1591","MLPX","Out Sample","Jakarta","K100000",15,63.4412028384419
"1592","MLPX","Out Sample","Jakarta","K100000",16,68.031541535051
"1593","MLPX","Out Sample","Jakarta","K100000",17,75.3200826993742
"1594","MLPX","Out Sample","Jakarta","K100000",18,56.5596550013816
"1595","MLPX","Out Sample","Jakarta","K100000",19,62.1773195069945
"1596","MLPX","Out Sample","Jakarta","K100000",20,76.1213657780981
"1597","MLPX","Out Sample","Jakarta","K100000",21,55.7282950250558
"1598","MLPX","Out Sample","Jakarta","K100000",22,62.280335295866
"1599","MLPX","Out Sample","Jakarta","K100000",23,84.8200718464106
"1600","MLPX","Out Sample","Jakarta","K100000",24,52.5013085748153
"1601","MLPX","In Sample","Jakarta","K50000",0,2.94721608260572
"1602","MLPX","Out Sample","Jakarta","K50000",1,23.9322682164636
"1603","MLPX","Out Sample","Jakarta","K50000",2,48.6055703455315
"1604","MLPX","Out Sample","Jakarta","K50000",3,44.6314096207345
"1605","MLPX","Out Sample","Jakarta","K50000",4,44.4993778303456
"1606","MLPX","Out Sample","Jakarta","K50000",5,65.1693856089959
"1607","MLPX","Out Sample","Jakarta","K50000",6,57.4876105930613
"1608","MLPX","Out Sample","Jakarta","K50000",7,53.7936434683101
"1609","MLPX","Out Sample","Jakarta","K50000",8,33.2052691276544
"1610","MLPX","Out Sample","Jakarta","K50000",9,37.2707834799305
"1611","MLPX","Out Sample","Jakarta","K50000",10,70.8421000670929
"1612","MLPX","Out Sample","Jakarta","K50000",11,82.6982968108706
"1613","MLPX","Out Sample","Jakarta","K50000",12,50.0313569356491
"1614","MLPX","Out Sample","Jakarta","K50000",13,50.6106660064203
"1615","MLPX","Out Sample","Jakarta","K50000",14,52.6899374041137
"1616","MLPX","Out Sample","Jakarta","K50000",15,56.5667291169409
"1617","MLPX","Out Sample","Jakarta","K50000",16,41.527806373261
"1618","MLPX","Out Sample","Jakarta","K50000",17,49.0635419084241
"1619","MLPX","Out Sample","Jakarta","K50000",18,49.9792648854645
"1620","MLPX","Out Sample","Jakarta","K50000",19,41.1549333245268
"1621","MLPX","Out Sample","Jakarta","K50000",20,46.1528454469877
"1622","MLPX","Out Sample","Jakarta","K50000",21,54.7656075304224
"1623","MLPX","Out Sample","Jakarta","K50000",22,53.1403281521763
"1624","MLPX","Out Sample","Jakarta","K50000",23,49.1811083164458
"1625","MLPX","Out Sample","Jakarta","K50000",24,53.5790193525076
"1626","MLPX","In Sample","Jakarta","K20000",0,41.8348693260162
"1627","MLPX","Out Sample","Jakarta","K20000",1,54.880328173886
"1628","MLPX","Out Sample","Jakarta","K20000",2,34.0205855888585
"1629","MLPX","Out Sample","Jakarta","K20000",3,374.097646781261
"1630","MLPX","Out Sample","Jakarta","K20000",4,525.113059806939
"1631","MLPX","Out Sample","Jakarta","K20000",5,471.564743147923
"1632","MLPX","Out Sample","Jakarta","K20000",6,412.448810045778
