"","Model","InOutSample","Location","Denomination","fh","MAPE","RMSE","linearmodel","nonlinearmodel","preprocessing","ID","DateExecuted"
"111","ARIMA-Individual","Out Sample","Jakarta","K50000",10,34.6397156665402,1834319.05583881,"ARIMA(2,1,1)(2,0,1)[12]","","Box-Cox lambda 0.0831439886059002","ab8f1eeb729ac730c4b8cd6e818609ac",2020-10-21 13:52:50
"112","ARIMA-Individual","Out Sample","Jakarta","K50000",11,34.3256319426505,1864650.05414733,"ARIMA(2,1,1)(2,0,1)[12]","","Box-Cox lambda 0.0831439886059002","ab8f1eeb729ac730c4b8cd6e818609ac",2020-10-21 13:52:50
"113","ARIMA-Individual","Out Sample","Jakarta","K50000",12,32.6375587627958,1797283.5138106,"ARIMA(2,1,1)(2,0,1)[12]","","Box-Cox lambda 0.0831439886059002","ab8f1eeb729ac730c4b8cd6e818609ac",2020-10-21 13:52:50
"114","ARIMA-Individual","Out Sample","Jakarta","K50000",13,30.8846134251659,1734290.20320455,"ARIMA(2,1,1)(2,0,1)[12]","","Box-Cox lambda 0.0831439886059002","ab8f1eeb729ac730c4b8cd6e818609ac",2020-10-21 13:52:50
"115","ARIMA-Individual","Out Sample","Jakarta","K50000",14,31.8179185130669,2128006.42729896,"ARIMA(2,1,1)(2,0,1)[12]","","Box-Cox lambda 0.0831439886059002","ab8f1eeb729ac730c4b8cd6e818609ac",2020-10-21 13:52:50
"116","ARIMA-Individual","Out Sample","Jakarta","K50000",15,33.395325914835,2124302.79155405,"ARIMA(2,1,1)(2,0,1)[12]","","Box-Cox lambda 0.0831439886059002","ab8f1eeb729ac730c4b8cd6e818609ac",2020-10-21 13:52:50
"117","ARIMA-Individual","Out Sample","Jakarta","K50000",16,31.5681574542704,2057381.16283728,"ARIMA(2,1,1)(2,0,1)[12]","","Box-Cox lambda 0.0831439886059002","ab8f1eeb729ac730c4b8cd6e818609ac",2020-10-21 13:52:50
"118","ARIMA-Individual","Out Sample","Jakarta","K50000",17,30.6428961919215,2010016.23058841,"ARIMA(2,1,1)(2,0,1)[12]","","Box-Cox lambda 0.0831439886059002","ab8f1eeb729ac730c4b8cd6e818609ac",2020-10-21 13:52:50
"119","ARIMA-Individual","Out Sample","Jakarta","K50000",18,30.0450888814848,1964769.403092,"ARIMA(2,1,1)(2,0,1)[12]","","Box-Cox lambda 0.0831439886059002","ab8f1eeb729ac730c4b8cd6e818609ac",2020-10-21 13:52:50
"120","ARIMA-Individual","Out Sample","Jakarta","K50000",19,30.2024305327109,2028712.47702612,"ARIMA(2,1,1)(2,0,1)[12]","","Box-Cox lambda 0.0831439886059002","ab8f1eeb729ac730c4b8cd6e818609ac",2020-10-21 13:52:50
"121","ARIMA-Individual","Out Sample","Jakarta","K50000",20,29.5429551303157,1983806.55284567,"ARIMA(2,1,1)(2,0,1)[12]","","Box-Cox lambda 0.0831439886059002","ab8f1eeb729ac730c4b8cd6e818609ac",2020-10-21 13:52:50
"122","ARIMA-Individual","Out Sample","Jakarta","K50000",21,28.7228102086143,1939681.61180437,"ARIMA(2,1,1)(2,0,1)[12]","","Box-Cox lambda 0.0831439886059002","ab8f1eeb729ac730c4b8cd6e818609ac",2020-10-21 13:52:50
"123","ARIMA-Individual","Out Sample","Jakarta","K50000",22,27.4553508937334,1895109.98522024,"ARIMA(2,1,1)(2,0,1)[12]","","Box-Cox lambda 0.0831439886059002","ab8f1eeb729ac730c4b8cd6e818609ac",2020-10-21 13:52:50
"124","ARIMA-Individual","Out Sample","Jakarta","K50000",23,26.86688603462,1861485.54509339,"ARIMA(2,1,1)(2,0,1)[12]","","Box-Cox lambda 0.0831439886059002","ab8f1eeb729ac730c4b8cd6e818609ac",2020-10-21 13:52:50
"125","ARIMA-Individual","Out Sample","Jakarta","K50000",24,26.4717535346366,1839006.27585823,"ARIMA(2,1,1)(2,0,1)[12]","","Box-Cox lambda 0.0831439886059002","ab8f1eeb729ac730c4b8cd6e818609ac",2020-10-21 13:52:50
"126","ARIMAX-Individual","In Sample","Jakarta","K50000",0,51.7308391997873,1370054.13749645,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"127","ARIMAX-Individual","Out Sample","Jakarta","K50000",1,16.6337250860533,745519.666065237,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"128","ARIMAX-Individual","Out Sample","Jakarta","K50000",2,23.4196906401801,2253498.1716815,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"129","ARIMAX-Individual","Out Sample","Jakarta","K50000",3,71.8839053156581,2804343.38323503,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"130","ARIMAX-Individual","Out Sample","Jakarta","K50000",4,55.4168210643484,2431281.70189783,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"131","ARIMAX-Individual","Out Sample","Jakarta","K50000",5,47.729063633493,2219663.68237288,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"132","ARIMAX-Individual","Out Sample","Jakarta","K50000",6,43.4461424339603,2062354.07922232,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"133","ARIMAX-Individual","Out Sample","Jakarta","K50000",7,39.8884474000621,1986687.88921983,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"134","ARIMAX-Individual","Out Sample","Jakarta","K50000",8,38.7064999780507,1892935.68740389,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"135","ARIMAX-Individual","Out Sample","Jakarta","K50000",9,36.6691782114176,1803831.03693917,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"136","ARIMAX-Individual","Out Sample","Jakarta","K50000",10,33.574938533167,1713769.099419,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"137","ARIMAX-Individual","Out Sample","Jakarta","K50000",11,33.3582264088109,1757342.02064558,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"138","ARIMAX-Individual","Out Sample","Jakarta","K50000",12,31.724022910687,1694699.46493349,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"139","ARIMAX-Individual","Out Sample","Jakarta","K50000",13,30.0192440815497,1635726.2700115,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"140","ARIMAX-Individual","Out Sample","Jakarta","K50000",14,30.6861780300371,1968778.76748293,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"141","ARIMAX-Individual","Out Sample","Jakarta","K50000",15,32.2340584060766,1971754.62261136,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"142","ARIMAX-Individual","Out Sample","Jakarta","K50000",16,30.4532432572549,1909608.17978382,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"143","ARIMAX-Individual","Out Sample","Jakarta","K50000",17,29.5796049264682,1867286.51279285,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"144","ARIMAX-Individual","Out Sample","Jakarta","K50000",18,29.069448104856,1827565.42590843,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"145","ARIMAX-Individual","Out Sample","Jakarta","K50000",19,29.2376013063283,1897789.18257818,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"146","ARIMAX-Individual","Out Sample","Jakarta","K50000",20,28.6196187764094,1856533.56655947,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"147","ARIMAX-Individual","Out Sample","Jakarta","K50000",21,27.8732528145527,1816137.71644765,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"148","ARIMAX-Individual","Out Sample","Jakarta","K50000",22,26.6819845499249,1774485.91911036,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"149","ARIMAX-Individual","Out Sample","Jakarta","K50000",23,26.1200617388783,1743857.20220658,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"150","ARIMAX-Individual","Out Sample","Jakarta","K50000",24,25.7381063230882,1724102.68321989,"Regression with ARIMA(2,1,1)(2,0,1)[12] errors","","Box-Cox lambda 0.0831439886059002","b8991579c7d55a1b4b18da05f0350ce1",2020-10-21 13:52:55
"151","ARIMA-Individual","In Sample","Jakarta","K50000",0,60.3993943584457,1260803.21487739,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"152","ARIMA-Individual","Out Sample","Jakarta","K50000",1,3.04614638532164,136527.568191862,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"153","ARIMA-Individual","Out Sample","Jakarta","K50000",2,16.2573122291498,2139678.74140589,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"154","ARIMA-Individual","Out Sample","Jakarta","K50000",3,55.3498317153073,2419639.58067371,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"155","ARIMA-Individual","Out Sample","Jakarta","K50000",4,44.0620914151066,2104280.90619332,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"156","ARIMA-Individual","Out Sample","Jakarta","K50000",5,39.4706195718645,1961721.63843909,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"157","ARIMA-Individual","Out Sample","Jakarta","K50000",6,35.6793360165382,1814378.61773144,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"158","ARIMA-Individual","Out Sample","Jakarta","K50000",7,34.2014494887436,1839572.36951434,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"159","ARIMA-Individual","Out Sample","Jakarta","K50000",8,33.6430319219896,1756354.4650323,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"160","ARIMA-Individual","Out Sample","Jakarta","K50000",9,30.8795363724709,1659750.61256492,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"161","ARIMA-Individual","Out Sample","Jakarta","K50000",10,28.3017609037649,1576738.18854046,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"162","ARIMA-Individual","Out Sample","Jakarta","K50000",11,28.5700181995852,1637067.9165565,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"163","ARIMA-Individual","Out Sample","Jakarta","K50000",12,27.4671299097075,1583606.97368151,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"164","ARIMA-Individual","Out Sample","Jakarta","K50000",13,26.8629023526853,1555006.84958725,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"165","ARIMA-Individual","Out Sample","Jakarta","K50000",14,28.1967457188256,2026898.1513825,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"166","ARIMA-Individual","Out Sample","Jakarta","K50000",15,28.9307334873059,1994325.18459303,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"167","ARIMA-Individual","Out Sample","Jakarta","K50000",16,27.4818243865926,1932082.23432913,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"168","ARIMA-Individual","Out Sample","Jakarta","K50000",17,27.053438309288,1898679.70502976,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"169","ARIMA-Individual","Out Sample","Jakarta","K50000",18,26.16488281633,1848921.16515682,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"170","ARIMA-Individual","Out Sample","Jakarta","K50000",19,27.0642923071632,2006161.73440557,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"171","ARIMA-Individual","Out Sample","Jakarta","K50000",20,26.4185885127087,1959887.43203981,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"172","ARIMA-Individual","Out Sample","Jakarta","K50000",21,25.2805296826777,1912810.39509718,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"173","ARIMA-Individual","Out Sample","Jakarta","K50000",22,24.5864516413241,1872399.29363705,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"174","ARIMA-Individual","Out Sample","Jakarta","K50000",23,24.2926981546458,1844558.85062355,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"175","ARIMA-Individual","Out Sample","Jakarta","K50000",24,24.3130724939279,1839835.93857021,"ARIMA(0,1,2)(0,0,2)[12]","","","3a42ffb99815d05fa611d5bea8eb570a",2020-10-21 13:53:02
"176","ARIMAX-Individual","In Sample","Jakarta","K50000",0,60.7539719798716,1260696.57239313,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"177","ARIMAX-Individual","Out Sample","Jakarta","K50000",1,3.37703438198826,151357.890774668,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"178","ARIMAX-Individual","Out Sample","Jakarta","K50000",2,15.9773855563388,2075650.84263014,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"179","ARIMAX-Individual","Out Sample","Jakarta","K50000",3,53.6646815453157,2342904.34958369,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"180","ARIMAX-Individual","Out Sample","Jakarta","K50000",4,42.8865483738893,2038753.31434215,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"181","ARIMAX-Individual","Out Sample","Jakarta","K50000",5,38.5398899806553,1905931.23206799,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"182","ARIMAX-Individual","Out Sample","Jakarta","K50000",6,34.8868990919948,1763839.94275351,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"183","ARIMAX-Individual","Out Sample","Jakarta","K50000",7,33.5192005301387,1796687.19660119,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"184","ARIMAX-Individual","Out Sample","Jakarta","K50000",8,33.0682304577859,1717501.86238576,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"185","ARIMAX-Individual","Out Sample","Jakarta","K50000",9,30.4497561179081,1623887.62041721,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"186","ARIMAX-Individual","Out Sample","Jakarta","K50000",10,27.9035225377268,1542665.394144,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"187","ARIMAX-Individual","Out Sample","Jakarta","K50000",11,28.2106637465333,1607532.16615127,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"188","ARIMAX-Individual","Out Sample","Jakarta","K50000",12,27.1082779076814,1554874.71849966,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"189","ARIMAX-Individual","Out Sample","Jakarta","K50000",13,26.5456478607979,1528636.50357396,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"190","ARIMAX-Individual","Out Sample","Jakarta","K50000",14,27.8084816498536,1981678.66482068,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"191","ARIMAX-Individual","Out Sample","Jakarta","K50000",15,28.50323639261,1949646.07780548,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"192","ARIMAX-Individual","Out Sample","Jakarta","K50000",16,27.0731320286464,1888798.37782341,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"193","ARIMAX-Individual","Out Sample","Jakarta","K50000",17,26.6743593584136,1857469.25838124,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"194","ARIMAX-Individual","Out Sample","Jakarta","K50000",18,25.8025687513398,1808901.37871634,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"195","ARIMAX-Individual","Out Sample","Jakarta","K50000",19,26.7194380343125,1971013.20444142,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"196","ARIMAX-Individual","Out Sample","Jakarta","K50000",20,26.0878611992606,1925668.93913669,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"197","ARIMAX-Individual","Out Sample","Jakarta","K50000",21,24.9721809571467,1879437.38343533,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"198","ARIMAX-Individual","Out Sample","Jakarta","K50000",22,24.293390040597,1839877.09752919,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"199","ARIMAX-Individual","Out Sample","Jakarta","K50000",23,24.0130075283017,1813007.07298604,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"200","ARIMAX-Individual","Out Sample","Jakarta","K50000",24,24.0454848609405,1809560.79025502,"Regression with ARIMA(0,1,2)(0,0,2)[12] errors","","","b251b07d305b8f00479ddb2b3557d97c",2020-10-21 13:53:05
"201","ARIMA-Individual","In Sample","Jakarta","K20000",0,95.2824992154708,200471.137331452,"ARIMA(2,1,1)(1,0,0)[12]","","Box-Cox lambda 1.00848197642324","bf3d86539f81e5c815de94e4035f01be",2020-10-21 13:53:09
"202","ARIMA-Individual","Out Sample","Jakarta","K20000",1,48.2624207926546,227087.961995158,"ARIMA(2,1,1)(1,0,0)[12]","","Box-Cox lambda 1.00848197642324","bf3d86539f81e5c815de94e4035f01be",2020-10-21 13:53:09
"203","ARIMA-Individual","Out Sample","Jakarta","K20000",2,27.7798803695383,164386.502474937,"ARIMA(2,1,1)(1,0,0)[12]","","Box-Cox lambda 1.00848197642324","bf3d86539f81e5c815de94e4035f01be",2020-10-21 13:53:09
"204","ARIMA-Individual","Out Sample","Jakarta","K20000",3,2120.56943265538,166872.944545346,"ARIMA(2,1,1)(1,0,0)[12]","","Box-Cox lambda 1.00848197642324","bf3d86539f81e5c815de94e4035f01be",2020-10-21 13:53:09
"205","ARIMA-Individual","Out Sample","Jakarta","K20000",4,1794.24461198042,163365.920801052,"ARIMA(2,1,1)(1,0,0)[12]","","Box-Cox lambda 1.00848197642324","bf3d86539f81e5c815de94e4035f01be",2020-10-21 13:53:09
"206","ARIMA-Individual","Out Sample","Jakarta","K20000",5,1460.11614562707,153929.052438677,"ARIMA(2,1,1)(1,0,0)[12]","","Box-Cox lambda 1.00848197642324","bf3d86539f81e5c815de94e4035f01be",2020-10-21 13:53:09
"207","ARIMA-Individual","Out Sample","Jakarta","K20000",6,1235.12943657039,147857.618591176,"ARIMA(2,1,1)(1,0,0)[12]","","Box-Cox lambda 1.00848197642324","bf3d86539f81e5c815de94e4035f01be",2020-10-21 13:53:09
"208","ARIMA-Individual","Out Sample","Jakarta","K20000",7,1059.52866024999,137027.094267796,"ARIMA(2,1,1)(1,0,0)[12]","","Box-Cox lambda 1.00848197642324","bf3d86539f81e5c815de94e4035f01be",2020-10-21 13:53:09
"209","ARIMA-Individual","Out Sample","Jakarta","K20000",8,944.333712173711,140686.780381948,"ARIMA(2,1,1)(1,0,0)[12]","","Box-Cox lambda 1.00848197642324","bf3d86539f81e5c815de94e4035f01be",2020-10-21 13:53:09
"210","ARIMA-Individual","Out Sample","Jakarta","K20000",9,843.334859354332,138656.662992414,"ARIMA(2,1,1)(1,0,0)[12]","","Box-Cox lambda 1.00848197642324","bf3d86539f81e5c815de94e4035f01be",2020-10-21 13:53:09
"211","ARIMA-Individual","Out Sample","Jakarta","K20000",10,765.93889000296,135327.052008659,"ARIMA(2,1,1)(1,0,0)[12]","","Box-Cox lambda 1.00848197642324","bf3d86539f81e5c815de94e4035f01be",2020-10-21 13:53:09
"212","ARIMA-Individual","Out Sample","Jakarta","K20000",11,698.498302217679,130002.167077614,"ARIMA(2,1,1)(1,0,0)[12]","","Box-Cox lambda 1.00848197642324","bf3d86539f81e5c815de94e4035f01be",2020-10-21 13:53:09
"213","ARIMA-Individual","Out Sample","Jakarta","K20000",12,644.343910987533,141467.485556098,"ARIMA(2,1,1)(1,0,0)[12]","","Box-Cox lambda 1.00848197642324","bf3d86539f81e5c815de94e4035f01be",2020-10-21 13:53:09
"214","ARIMA-Individual","Out Sample","Jakarta","K20000",13,600.193947228026,218536.650468842,"ARIMA(2,1,1)(1,0,0)[12]","","Box-Cox lambda 1.00848197642324","bf3d86539f81e5c815de94e4035f01be",2020-10-21 13:53:09
"215","ARIMA-Individual","Out Sample","Jakarta","K20000",14,559.205915505733,212106.112593296,"ARIMA(2,1,1)(1,0,0)[12]","","Box-Cox lambda 1.00848197642324","bf3d86539f81e5c815de94e4035f01be",2020-10-21 13:53:09
